Date,Day_of_Week,Is_Weekend,Temperature_C,Rainfall,Is_Festival,Product,Units_Sold,Units_Wasted,Selling_Price
2024-07-17,Wednesday,False,35.3,True,False,Brownie,41,5,70
2024-07-17,Wednesday,False,35.3,True,False,Croissant,31,2,40
2024-07-17,Wednesday,False,35.3,True,False,Cookies,47,7,20
2024-07-17,Wednesday,False,35.3,True,False,Muffin,35,2,55
2024-07-18,Thursday,False,38.1,True,False,Cake,11,1,400
2024-07-18,Thursday,False,38.1,True,False,Cupcake,33,3,60
2024-07-18,Thursday,False,38.1,True,False,Jar Cake,26,1,120
2024-07-18,Thursday,False,38.1,True,False,Chocolate,41,2,25
2024-07-18,Thursday,False,38.1,True,False,Brownie,42,3,70
2024-07-18,Thursday,False,38.1,True,False,Croissant,31,4,40
2024-07-18,Thursday,False,38.1,True,False,Cookies,39,6,20
2024-07-18,Thursday,False,38.1,True,False,Muffin,39,7,55
2024-07-19,Friday,False,36.5,False,False,Cake,9,1,400
2024-07-19,Friday,False,36.5,False,False,Cupcake,52,8,60
2024-07-19,Friday,False,36.5,False,False,Jar Cake,39,7,120
2024-07-19,Friday,False,36.5,False,False,Chocolate,36,4,25
2024-07-19,Friday,False,36.5,False,False,Brownie,46,2,70
2024-07-19,Friday,False,36.5,False,False,Croissant,62,4,40
2024-07-19,Friday,False,36.5,False,False,Cookies,63,10,20
2024-07-19,Friday,False,36.5,False,False,Muffin,38,2,55
2024-07-20,Saturday,True,32.7,False,False,Cake,20,2,400
2024-07-20,Saturday,True,32.7,False,False,Cupcake,52,3,60
2024-07-20,Saturday,True,32.7,False,False,Jar Cake,53,3,120
2024-07-20,Saturday,True,32.7,False,False,Chocolate,92,5,25
2024-07-20,Saturday,True,32.7,False,False,Brownie,64,10,70
2024-07-20,Saturday,True,32.7,False,False,Croissant,61,9,40
2024-07-20,Saturday,True,32.7,False,False,Cookies,57,7,20
2024-07-20,Saturday,True,32.7,False,False,Muffin,41,7,55
2024-07-21,Sunday,True,33.1,False,False,Cake,14,0,400
2024-07-21,Sunday,True,33.1,False,False,Cupcake,64,10,60
2024-07-21,Sunday,True,33.1,False,False,Jar Cake,38,3,120
2024-07-21,Sunday,True,33.1,False,False,Chocolate,59,8,25
2024-07-21,Sunday,True,33.1,False,False,Brownie,50,3,70
2024-07-21,Sunday,True,33.1,False,False,Croissant,65,4,40
2024-07-21,Sunday,True,33.1,False,False,Cookies,68,12,20
2024-07-21,Sunday,True,33.1,False,False,Muffin,53,6,55
2024-07-22,Monday,False,32.6,False,False,Cake,20,2,400
2024-07-22,Monday,False,32.6,False,False,Cupcake,45,7,60
2024-07-22,Monday,False,32.6,False,False,Jar Cake,31,3,120
2024-07-22,Monday,False,32.6,False,False,Chocolate,53,8,25
2024-07-22,Monday,False,32.6,False,False,Brownie,45,2,70
2024-07-22,Monday,False,32.6,False,False,Croissant,41,4,40
2024-07-22,Monday,False,32.6,False,False,Cookies,46,4,20
2024-07-22,Monday,False,32.6,False,False,Muffin,40,4,55
2024-07-23,Tuesday,False,34.4,False,False,Cake,12,1,400
2024-07-23,Tuesday,False,34.4,False,False,Cupcake,51,7,60
2024-07-23,Tuesday,False,34.4,False,False,Jar Cake,37,4,120
2024-07-23,Tuesday,False,34.4,False,False,Chocolate,45,2,25
2024-07-23,Tuesday,False,34.4,False,False,Brownie,53,9,70
2024-07-23,Tuesday,False,34.4,False,False,Croissant,42,4,40
2024-07-23,Tuesday,False,34.4,False,False,Cookies,61,4,20
2024-07-23,Tuesday,False,34.4,False,False,Muffin,39,3,55
2024-07-24,Wednesday,False,33.1,False,False,Cake,22,1,400
2024-07-24,Wednesday,False,33.1,False,False,Cupcake,50,9,60
2024-07-24,Wednesday,False,33.1,False,False,Jar Cake,28,1,120
2024-07-24,Wednesday,False,33.1,False,False,Chocolate,42,8,25
2024-07-24,Wednesday,False,33.1,False,False,Brownie,45,3,70
2024-07-24,Wednesday,False,33.1,False,False,Croissant,40,6,40
2024-07-24,Wednesday,False,33.1,False,False,Cookies,51,2,20
2024-07-24,Wednesday,False,33.1,False,False,Muffin,30,5,55
2024-07-25,Thursday,False,35.5,False,False,Cake,13,2,400
2024-07-25,Thursday,False,35.5,False,False,Cupcake,52,6,60
2024-07-25,Thursday,False,35.5,False,False,Jar Cake,32,6,120
2024-07-25,Thursday,False,35.5,False,False,Chocolate,54,3,25
2024-07-25,Thursday,False,35.5,False,False,Brownie,32,1,70
2024-07-25,Thursday,False,35.5,False,False,Croissant,50,3,40
2024-07-25,Thursday,False,35.5,False,False,Cookies,58,5,20
2024-07-25,Thursday,False,35.5,False,False,Muffin,34,2,55
2024-07-26,Friday,False,34.1,False,False,Cake,7,0,400
2024-07-26,Friday,False,34.1,False,False,Cupcake,48,8,60
2024-07-26,Friday,False,34.1,False,False,Jar Cake,33,4,120
2024-07-26,Friday,False,34.1,False,False,Chocolate,44,4,25
2024-07-26,Friday,False,34.1,False,False,Brownie,47,3,70
2024-07-26,Friday,False,34.1,False,False,Croissant,65,11,40
2024-07-26,Friday,False,34.1,False,False,Cookies,56,3,20
2024-07-26,Friday,False,34.1,False,False,Muffin,31,4,55
2024-07-27,Saturday,True,31.3,True,False,Cake,22,1,400
2024-07-27,Saturday,True,31.3,True,False,Cupcake,44,8,60
2024-07-27,Saturday,True,31.3,True,False,Jar Cake,31,5,120
2024-07-27,Saturday,True,31.3,True,False,Chocolate,41,4,25
2024-07-27,Saturday,True,31.3,True,False,Brownie,36,2,70
2024-07-27,Saturday,True,31.3,True,False,Croissant,49,8,40
2024-07-27,Saturday,True,31.3,True,False,Cookies,65,6,20
2024-07-27,Saturday,True,31.3,True,False,Muffin,32,5,55
2024-07-28,Sunday,True,33.8,False,False,Cake,16,1,400
2024-07-28,Sunday,True,33.8,False,False,Cupcake,64,12,60
2024-07-28,Sunday,True,33.8,False,False,Jar Cake,50,6,120
2024-07-28,Sunday,True,33.8,False,False,Chocolate,84,6,25
2024-07-28,Sunday,True,33.8,False,False,Brownie,58,8,70
2024-07-28,Sunday,True,33.8,False,False,Croissant,64,11,40
2024-07-28,Sunday,True,33.8,False,False,Cookies,82,10,20
2024-07-28,Sunday,True,33.8,False,False,Muffin,58,8,55
2024-07-29,Monday,False,33.6,False,False,Cake,8,0,400
2024-07-29,Monday,False,33.6,False,False,Cupcake,42,4,60
2024-07-29,Monday,False,33.6,False,False,Jar Cake,33,4,120
2024-07-29,Monday,False,33.6,False,False,Chocolate,60,4,25
2024-07-29,Monday,False,33.6,False,False,Brownie,53,10,70
2024-07-29,Monday,False,33.6,False,False,Croissant,53,10,40
2024-07-29,Monday,False,33.6,False,False,Cookies,39,5,20
2024-07-29,Monday,False,33.6,False,False,Muffin,36,2,55
2024-07-30,Tuesday,False,31.6,False,False,Cake,16,1,400
2024-07-30,Tuesday,False,31.6,False,False,Cupcake,33,2,60
2024-07-30,Tuesday,False,31.6,False,False,Jar Cake,30,4,120
2024-07-30,Tuesday,False,31.6,False,False,Chocolate,44,5,25
2024-07-30,Tuesday,False,31.6,False,False,Brownie,54,10,70
2024-07-30,Tuesday,False,31.6,False,False,Croissant,44,4,40
2024-07-30,Tuesday,False,31.6,False,False,Cookies,66,11,20
2024-07-30,Tuesday,False,31.6,False,False,Muffin,38,2,55
2024-07-31,Wednesday,False,30.6,False,False,Cake,14,2,400
2024-07-31,Wednesday,False,30.6,False,False,Cupcake,33,3,60
2024-07-31,Wednesday,False,30.6,False,False,Jar Cake,23,3,120
2024-07-31,Wednesday,False,30.6,False,False,Chocolate,37,5,25
2024-07-31,Wednesday,False,30.6,False,False,Brownie,40,7,70
2024-07-31,Wednesday,False,30.6,False,False,Croissant,50,7,40
2024-07-31,Wednesday,False,30.6,False,False,Cookies,50,5,20
2024-07-31,Wednesday,False,30.6,False,False,Muffin,21,4,55
2024-08-01,Thursday,False,34.7,False,False,Cake,15,0,400
2024-08-01,Thursday,False,34.7,False,False,Cupcake,50,6,60
2024-08-01,Thursday,False,34.7,False,False,Jar Cake,28,2,120
2024-08-01,Thursday,False,34.7,False,False,Chocolate,45,4,25
2024-08-01,Thursday,False,34.7,False,False,Brownie,40,5,70
2024-08-01,Thursday,False,34.7,False,False,Croissant,52,3,40
2024-08-01,Thursday,False,34.7,False,False,Cookies,52,2,20
2024-08-01,Thursday,False,34.7,False,False,Muffin,39,5,55
2024-08-02,Friday,False,28.1,False,False,Cake,17,2,400
2024-08-02,Friday,False,28.1,False,False,Cupcake,30,3,60
2024-08-02,Friday,False,28.1,False,False,Jar Cake,26,1,120
2024-08-02,Friday,False,28.1,False,False,Chocolate,40,5,25
2024-08-02,Friday,False,28.1,False,False,Brownie,42,7,70
2024-08-02,Friday,False,28.1,False,False,Croissant,39,6,40
2024-08-02,Friday,False,28.1,False,False,Cookies,60,7,20
2024-08-02,Friday,False,28.1,False,False,Muffin,29,3,55
2024-08-03,Saturday,True,36.3,False,False,Cake,17,1,400
2024-08-03,Saturday,True,36.3,False,False,Cupcake,59,9,60
2024-08-03,Saturday,True,36.3,False,False,Jar Cake,44,5,120
2024-08-03,Saturday,True,36.3,False,False,Chocolate,80,14,25
2024-08-03,Saturday,True,36.3,False,False,Brownie,57,7,70
2024-08-03,Saturday,True,36.3,False,False,Croissant,77,7,40
2024-08-03,Saturday,True,36.3,False,False,Cookies,78,6,20
2024-08-03,Saturday,True,36.3,False,False,Muffin,51,9,55
2024-08-04,Sunday,True,32.1,False,False,Cake,20,1,400
2024-08-04,Sunday,True,32.1,False,False,Cupcake,60,11,60
2024-08-04,Sunday,True,32.1,False,False,Jar Cake,49,6,120
2024-08-04,Sunday,True,32.1,False,False,Chocolate,82,13,25
2024-08-04,Sunday,True,32.1,False,False,Brownie,62,4,70
2024-08-04,Sunday,True,32.1,False,False,Croissant,50,4,40
2024-08-04,Sunday,True,32.1,False,False,Cookies,68,8,20
2024-08-04,Sunday,True,32.1,False,False,Muffin,38,6,55
2024-08-05,Monday,False,35.1,False,False,Cake,14,2,400
2024-08-05,Monday,False,35.1,False,False,Cupcake,39,4,60
2024-08-05,Monday,False,35.1,False,False,Jar Cake,28,5,120
2024-08-05,Monday,False,35.1,False,False,Chocolate,47,2,25
2024-08-05,Monday,False,35.1,False,False,Brownie,46,8,70
2024-08-05,Monday,False,35.1,False,False,Croissant,51,8,40
2024-08-05,Monday,False,35.1,False,False,Cookies,50,6,20
2024-08-05,Monday,False,35.1,False,False,Muffin,31,3,55
2024-08-06,Tuesday,False,31.7,False,False,Cake,14,2,400
2024-08-06,Tuesday,False,31.7,False,False,Cupcake,37,4,60
2024-08-06,Tuesday,False,31.7,False,False,Jar Cake,18,0,120
2024-08-06,Tuesday,False,31.7,False,False,Chocolate,34,2,25
2024-08-06,Tuesday,False,31.7,False,False,Brownie,33,1,70
2024-08-06,Tuesday,False,31.7,False,False,Croissant,34,5,40
2024-08-06,Tuesday,False,31.7,False,False,Cookies,54,9,20
2024-08-06,Tuesday,False,31.7,False,False,Muffin,36,4,55
2024-08-07,Wednesday,False,28.9,True,False,Cake,9,1,400
2024-08-07,Wednesday,False,28.9,True,False,Cupcake,24,4,60
2024-08-07,Wednesday,False,28.9,True,False,Jar Cake,19,2,120
2024-08-07,Wednesday,False,28.9,True,False,Chocolate,29,5,25
2024-08-07,Wednesday,False,28.9,True,False,Brownie,37,2,70
2024-08-07,Wednesday,False,28.9,True,False,Croissant,34,2,40
2024-08-07,Wednesday,False,28.9,True,False,Cookies,44,3,20
2024-08-07,Wednesday,False,28.9,True,False,Muffin,25,3,55
2024-08-08,Thursday,False,31.4,False,False,Cake,18,1,400
2024-08-08,Thursday,False,31.4,False,False,Cupcake,30,2,60
2024-08-08,Thursday,False,31.4,False,False,Jar Cake,26,2,120
2024-08-08,Thursday,False,31.4,False,False,Chocolate,44,4,25
2024-08-08,Thursday,False,31.4,False,False,Brownie,43,2,70
2024-08-08,Thursday,False,31.4,False,False,Croissant,33,6,40
2024-08-08,Thursday,False,31.4,False,False,Cookies,45,6,20
2024-08-08,Thursday,False,31.4,False,False,Muffin,34,5,55
2024-08-09,Friday,False,31.5,False,False,Cake,15,1,400
2024-08-09,Friday,False,31.5,False,False,Cupcake,40,3,60
2024-08-09,Friday,False,31.5,False,False,Jar Cake,23,3,120
2024-08-09,Friday,False,31.5,False,False,Chocolate,35,3,25
2024-08-09,Friday,False,31.5,False,False,Brownie,57,7,70
2024-08-09,Friday,False,31.5,False,False,Croissant,47,8,40
2024-08-09,Friday,False,31.5,False,False,Cookies,50,3,20
2024-08-09,Friday,False,31.5,False,False,Muffin,27,4,55
2024-08-10,Saturday,True,31.9,True,False,Cake,16,2,400
2024-08-10,Saturday,True,31.9,True,False,Cupcake,31,3,60
2024-08-10,Saturday,True,31.9,True,False,Jar Cake,29,2,120
2024-08-10,Saturday,True,31.9,True,False,Chocolate,53,7,25
2024-08-10,Saturday,True,31.9,True,False,Brownie,56,3,70
2024-08-10,Saturday,True,31.9,True,False,Croissant,55,8,40
2024-08-10,Saturday,True,31.9,True,False,Cookies,54,7,20
2024-08-10,Saturday,True,31.9,True,False,Muffin,25,4,55
2024-08-11,Sunday,True,30.1,False,False,Cake,20,1,400
2024-08-11,Sunday,True,30.1,False,False,Cupcake,45,8,60
2024-08-11,Sunday,True,30.1,False,False,Jar Cake,37,2,120
2024-08-11,Sunday,True,30.1,False,False,Chocolate,63,4,25
2024-08-11,Sunday,True,30.1,False,False,Brownie,54,4,70
2024-08-11,Sunday,True,30.1,False,False,Croissant,56,5,40
2024-08-11,Sunday,True,30.1,False,False,Cookies,69,7,20
2024-08-11,Sunday,True,30.1,False,False,Muffin,46,7,55
2024-08-12,Monday,False,33.2,True,False,Cake,6,1,400
2024-08-12,Monday,False,33.2,True,False,Cupcake,41,5,60
2024-08-12,Monday,False,33.2,True,False,Jar Cake,28,2,120
2024-08-12,Monday,False,33.2,True,False,Chocolate,53,8,25
2024-08-12,Monday,False,33.2,True,False,Brownie,35,2,70
2024-08-12,Monday,False,33.2,True,False,Croissant,44,6,40
2024-08-12,Monday,False,33.2,True,False,Cookies,49,7,20
2024-08-12,Monday,False,33.2,True,False,Muffin,36,6,55
2024-08-13,Tuesday,False,29.8,True,False,Cake,13,1,400
2024-08-13,Tuesday,False,29.8,True,False,Cupcake,26,4,60
2024-08-13,Tuesday,False,29.8,True,False,Jar Cake,30,4,120
2024-08-13,Tuesday,False,29.8,True,False,Chocolate,43,3,25
2024-08-13,Tuesday,False,29.8,True,False,Brownie,42,7,70
2024-08-13,Tuesday,False,29.8,True,False,Croissant,37,4,40
2024-08-13,Tuesday,False,29.8,True,False,Cookies,37,6,20
2024-08-13,Tuesday,False,29.8,True,False,Muffin,24,1,55
2024-08-14,Wednesday,False,29.4,False,False,Cake,19,1,400
2024-08-14,Wednesday,False,29.4,False,False,Cupcake,46,3,60
2024-08-14,Wednesday,False,29.4,False,False,Jar Cake,35,2,120
2024-08-14,Wednesday,False,29.4,False,False,Chocolate,41,4,25
2024-08-14,Wednesday,False,29.4,False,False,Brownie,43,5,70
2024-08-14,Wednesday,False,29.4,False,False,Croissant,41,2,40
2024-08-14,Wednesday,False,29.4,False,False,Cookies,49,6,20
2024-08-14,Wednesday,False,29.4,False,False,Muffin,26,1,55
2024-08-15,Thursday,False,30.1,True,True,Cake,30,2,400
2024-08-15,Thursday,False,30.1,True,True,Cupcake,44,3,60
2024-08-15,Thursday,False,30.1,True,True,Jar Cake,24,3,120
2024-08-15,Thursday,False,30.1,True,True,Chocolate,44,5,25
2024-08-15,Thursday,False,30.1,True,True,Brownie,46,7,70
2024-08-15,Thursday,False,30.1,True,True,Croissant,47,4,40
2024-08-15,Thursday,False,30.1,True,True,Cookies,74,8,20
2024-08-15,Thursday,False,30.1,True,True,Muffin,27,3,55
2024-08-16,Friday,False,30.1,False,False,Cake,14,1,400
2024-08-16,Friday,False,30.1,False,False,Cupcake,40,2,60
2024-08-16,Friday,False,30.1,False,False,Jar Cake,30,2,120
2024-08-16,Friday,False,30.1,False,False,Chocolate,35,6,25
2024-08-16,Friday,False,30.1,False,False,Brownie,49,6,70
2024-08-16,Friday,False,30.1,False,False,Croissant,39,3,40
2024-08-16,Friday,False,30.1,False,False,Cookies,43,4,20
2024-08-16,Friday,False,30.1,False,False,Muffin,40,5,55
2024-08-17,Saturday,True,27.3,False,False,Cake,27,2,400
2024-08-17,Saturday,True,27.3,False,False,Cupcake,50,9,60
2024-08-17,Saturday,True,27.3,False,False,Jar Cake,43,2,120
2024-08-17,Saturday,True,27.3,False,False,Chocolate,42,3,25
2024-08-17,Saturday,True,27.3,False,False,Brownie,59,8,70
2024-08-17,Saturday,True,27.3,False,False,Croissant,46,8,40
2024-08-17,Saturday,True,27.3,False,False,Cookies,81,4,20
2024-08-17,Saturday,True,27.3,False,False,Muffin,37,3,55
2024-08-18,Sunday,True,30.6,True,False,Cake,10,0,400
2024-08-18,Sunday,True,30.6,True,False,Cupcake,38,5,60
2024-08-18,Sunday,True,30.6,True,False,Jar Cake,42,2,120
2024-08-18,Sunday,True,30.6,True,False,Chocolate,48,8,25
2024-08-18,Sunday,True,30.6,True,False,Brownie,50,3,70
2024-08-18,Sunday,True,30.6,True,False,Croissant,58,9,40
2024-08-18,Sunday,True,30.6,True,False,Cookies,50,5,20
2024-08-18,Sunday,True,30.6,True,False,Muffin,29,2,55
2024-08-19,Monday,False,31.5,False,False,Cake,14,2,400
2024-08-19,Monday,False,31.5,False,False,Cupcake,33,6,60
2024-08-19,Monday,False,31.5,False,False,Jar Cake,30,2,120
2024-08-19,Monday,False,31.5,False,False,Chocolate,38,3,25
2024-08-19,Monday,False,31.5,False,False,Brownie,40,3,70
2024-08-19,Monday,False,31.5,False,False,Croissant,45,8,40
2024-08-19,Monday,False,31.5,False,False,Cookies,43,4,20
2024-08-19,Monday,False,31.5,False,False,Muffin,24,4,55
2024-08-20,Tuesday,False,27.2,False,False,Cake,6,0,400
2024-08-20,Tuesday,False,27.2,False,False,Cupcake,37,4,60
2024-08-20,Tuesday,False,27.2,False,False,Jar Cake,27,3,120
2024-08-20,Tuesday,False,27.2,False,False,Chocolate,36,4,25
2024-08-20,Tuesday,False,27.2,False,False,Brownie,44,7,70
2024-08-20,Tuesday,False,27.2,False,False,Croissant,45,7,40
2024-08-20,Tuesday,False,27.2,False,False,Cookies,59,3,20
2024-08-20,Tuesday,False,27.2,False,False,Muffin,31,2,55
2024-08-21,Wednesday,False,33.2,True,False,Cake,18,2,400
2024-08-21,Wednesday,False,33.2,True,False,Cupcake,38,1,60
2024-08-21,Wednesday,False,33.2,True,False,Jar Cake,33,4,120
2024-08-21,Wednesday,False,33.2,True,False,Chocolate,48,9,25
2024-08-21,Wednesday,False,33.2,True,False,Brownie,39,7,70
2024-08-21,Wednesday,False,33.2,True,False,Croissant,41,2,40
2024-08-21,Wednesday,False,33.2,True,False,Cookies,50,7,20
2024-08-21,Wednesday,False,33.2,True,False,Muffin,33,4,55
2024-08-22,Thursday,False,29.3,False,False,Cake,14,2,400
2024-08-22,Thursday,False,29.3,False,False,Cupcake,40,3,60
2024-08-22,Thursday,False,29.3,False,False,Jar Cake,25,4,120
2024-08-22,Thursday,False,29.3,False,False,Chocolate,47,5,25
2024-08-22,Thursday,False,29.3,False,False,Brownie,44,2,70
2024-08-22,Thursday,False,29.3,False,False,Croissant,59,5,40
2024-08-22,Thursday,False,29.3,False,False,Cookies,52,9,20
2024-08-22,Thursday,False,29.3,False,False,Muffin,27,1,55
2024-08-23,Friday,False,28.1,True,False,Cake,11,1,400
2024-08-23,Friday,False,28.1,True,False,Cupcake,25,4,60
2024-08-23,Friday,False,28.1,True,False,Jar Cake,18,2,120
2024-08-23,Friday,False,28.1,True,False,Chocolate,41,2,25
2024-08-23,Friday,False,28.1,True,False,Brownie,36,4,70
2024-08-23,Friday,False,28.1,True,False,Croissant,44,5,40
2024-08-23,Friday,False,28.1,True,False,Cookies,40,6,20
2024-08-23,Friday,False,28.1,True,False,Muffin,22,3,55
2024-08-24,Saturday,True,31.7,True,False,Cake,17,2,400
2024-08-24,Saturday,True,31.7,True,False,Cupcake,46,6,60
2024-08-24,Saturday,True,31.7,True,False,Jar Cake,27,1,120
2024-08-24,Saturday,True,31.7,True,False,Chocolate,39,7,25
2024-08-24,Saturday,True,31.7,True,False,Brownie,52,6,70
2024-08-24,Saturday,True,31.7,True,False,Croissant,51,8,40
2024-08-24,Saturday,True,31.7,True,False,Cookies,58,9,20
2024-08-24,Saturday,True,31.7,True,False,Muffin,27,1,55
2024-08-25,Sunday,True,28.7,False,False,Cake,15,1,400
2024-08-25,Sunday,True,28.7,False,False,Cupcake,46,2,60
2024-08-25,Sunday,True,28.7,False,False,Jar Cake,34,4,120
2024-08-25,Sunday,True,28.7,False,False,Chocolate,57,9,25
2024-08-25,Sunday,True,28.7,False,False,Brownie,57,6,70
2024-08-25,Sunday,True,28.7,False,False,Croissant,60,3,40
2024-08-25,Sunday,True,28.7,False,False,Cookies,71,6,20
2024-08-25,Sunday,True,28.7,False,False,Muffin,30,5,55
2024-08-26,Monday,False,27.4,False,False,Cake,16,0,400
2024-08-26,Monday,False,27.4,False,False,Cupcake,30,1,60
2024-08-26,Monday,False,27.4,False,False,Jar Cake,27,1,120
2024-08-26,Monday,False,27.4,False,False,Chocolate,49,7,25
2024-08-26,Monday,False,27.4,False,False,Brownie,56,4,70
2024-08-26,Monday,False,27.4,False,False,Croissant,45,7,40
2024-08-26,Monday,False,27.4,False,False,Cookies,36,4,20
2024-08-26,Monday,False,27.4,False,False,Muffin,39,5,55
2024-08-27,Tuesday,False,29.5,False,False,Cake,14,0,400
2024-08-27,Tuesday,False,29.5,False,False,Cupcake,31,5,60
2024-08-27,Tuesday,False,29.5,False,False,Jar Cake,22,3,120
2024-08-27,Tuesday,False,29.5,False,False,Chocolate,33,5,25
2024-08-27,Tuesday,False,29.5,False,False,Brownie,54,8,70
2024-08-27,Tuesday,False,29.5,False,False,Croissant,36,3,40
2024-08-27,Tuesday,False,29.5,False,False,Cookies,63,10,20
2024-08-27,Tuesday,False,29.5,False,False,Muffin,25,3,55
2024-08-28,Wednesday,False,27.9,False,False,Cake,21,3,400
2024-08-28,Wednesday,False,27.9,False,False,Cupcake,35,3,60
2024-08-28,Wednesday,False,27.9,False,False,Jar Cake,26,2,120
2024-08-28,Wednesday,False,27.9,False,False,Chocolate,42,6,25
2024-08-28,Wednesday,False,27.9,False,False,Brownie,44,3,70
2024-08-28,Wednesday,False,27.9,False,False,Croissant,45,4,40
2024-08-28,Wednesday,False,27.9,False,False,Cookies,55,6,20
2024-08-28,Wednesday,False,27.9,False,False,Muffin,25,2,55
2024-08-29,Thursday,False,28.9,False,False,Cake,18,1,400
2024-08-29,Thursday,False,28.9,False,False,Cupcake,45,4,60
2024-08-29,Thursday,False,28.9,False,False,Jar Cake,25,3,120
2024-08-29,Thursday,False,28.9,False,False,Chocolate,40,3,25
2024-08-29,Thursday,False,28.9,False,False,Brownie,52,3,70
2024-08-29,Thursday,False,28.9,False,False,Croissant,59,4,40
2024-08-29,Thursday,False,28.9,False,False,Cookies,50,9,20
2024-08-29,Thursday,False,28.9,False,False,Muffin,24,2,55
2024-08-30,Friday,False,30.8,False,False,Cake,11,1,400
2024-08-30,Friday,False,30.8,False,False,Cupcake,28,3,60
2024-08-30,Friday,False,30.8,False,False,Jar Cake,21,2,120
2024-08-30,Friday,False,30.8,False,False,Chocolate,48,9,25
2024-08-30,Friday,False,30.8,False,False,Brownie,43,5,70
2024-08-30,Friday,False,30.8,False,False,Croissant,42,5,40
2024-08-30,Friday,False,30.8,False,False,Cookies,59,6,20
2024-08-30,Friday,False,30.8,False,False,Muffin,22,2,55
2024-08-31,Saturday,True,27.1,True,False,Cake,19,1,400
2024-08-31,Saturday,True,27.1,True,False,Cupcake,51,9,60
2024-08-31,Saturday,True,27.1,True,False,Jar Cake,26,1,120
2024-08-31,Saturday,True,27.1,True,False,Chocolate,45,3,25
2024-08-31,Saturday,True,27.1,True,False,Brownie,55,9,70
2024-08-31,Saturday,True,27.1,True,False,Croissant,39,4,40
2024-08-31,Saturday,True,27.1,True,False,Cookies,57,5,20
2024-08-31,Saturday,True,27.1,True,False,Muffin,42,2,55
2024-09-01,Sunday,True,29.1,False,False,Cake,11,1,400
2024-09-01,Sunday,True,29.1,False,False,Cupcake,41,5,60
2024-09-01,Sunday,True,29.1,False,False,Jar Cake,40,2,120
2024-09-01,Sunday,True,29.1,False,False,Chocolate,43,3,25
2024-09-01,Sunday,True,29.1,False,False,Brownie,60,8,70
2024-09-01,Sunday,True,29.1,False,False,Croissant,50,4,40
2024-09-01,Sunday,True,29.1,False,False,Cookies,79,14,20
2024-09-01,Sunday,True,29.1,False,False,Muffin,48,8,55
2024-09-02,Monday,False,30.6,True,False,Cake,10,0,400
2024-09-02,Monday,False,30.6,True,False,Cupcake,32,6,60
2024-09-02,Monday,False,30.6,True,False,Jar Cake,17,2,120
2024-09-02,Monday,False,30.6,True,False,Chocolate,38,3,25
2024-09-02,Monday,False,30.6,True,False,Brownie,33,2,70
2024-09-02,Monday,False,30.6,True,False,Croissant,40,7,40
2024-09-02,Monday,False,30.6,True,False,Cookies,56,5,20
2024-09-02,Monday,False,30.6,True,False,Muffin,21,1,55
2024-09-03,Tuesday,False,28.6,False,False,Cake,14,1,400
2024-09-03,Tuesday,False,28.6,False,False,Cupcake,35,4,60
2024-09-03,Tuesday,False,28.6,False,False,Jar Cake,24,4,120
2024-09-03,Tuesday,False,28.6,False,False,Chocolate,37,4,25
2024-09-03,Tuesday,False,28.6,False,False,Brownie,46,7,70
2024-09-03,Tuesday,False,28.6,False,False,Croissant,49,6,40
2024-09-03,Tuesday,False,28.6,False,False,Cookies,58,6,20
2024-09-03,Tuesday,False,28.6,False,False,Muffin,30,2,55
2024-09-04,Wednesday,False,31.7,False,False,Cake,17,1,400
2024-09-04,Wednesday,False,31.7,False,False,Cupcake,37,2,60
2024-09-04,Wednesday,False,31.7,False,False,Jar Cake,25,3,120
2024-09-04,Wednesday,False,31.7,False,False,Chocolate,30,2,25
2024-09-04,Wednesday,False,31.7,False,False,Brownie,49,3,70
2024-09-04,Wednesday,False,31.7,False,False,Croissant,43,2,40
2024-09-04,Wednesday,False,31.7,False,False,Cookies,57,5,20
2024-09-04,Wednesday,False,31.7,False,False,Muffin,19,3,55
2024-09-05,Thursday,False,25.1,True,False,Cake,15,1,400
2024-09-05,Thursday,False,25.1,True,False,Cupcake,27,4,60
2024-09-05,Thursday,False,25.1,True,False,Jar Cake,35,4,120
2024-09-05,Thursday,False,25.1,True,False,Chocolate,33,2,25
2024-09-05,Thursday,False,25.1,True,False,Brownie,45,5,70
2024-09-05,Thursday,False,25.1,True,False,Croissant,34,2,40
2024-09-05,Thursday,False,25.1,True,False,Cookies,47,7,20
2024-09-05,Thursday,False,25.1,True,False,Muffin,24,2,55
2024-09-06,Friday,False,28.8,False,False,Cake,9,1,400
2024-09-06,Friday,False,28.8,False,False,Cupcake,38,4,60
2024-09-06,Friday,False,28.8,False,False,Jar Cake,20,1,120
2024-09-06,Friday,False,28.8,False,False,Chocolate,49,4,25
2024-09-06,Friday,False,28.8,False,False,Brownie,40,5,70
2024-09-06,Friday,False,28.8,False,False,Croissant,33,4,40
2024-09-06,Friday,False,28.8,False,False,Cookies,47,6,20
2024-09-06,Friday,False,28.8,False,False,Muffin,26,1,55
2024-09-07,Saturday,True,22.2,True,False,Cake,18,3,400
2024-09-07,Saturday,True,22.2,True,False,Cupcake,42,3,60
2024-09-07,Saturday,True,22.2,True,False,Jar Cake,25,2,120
2024-09-07,Saturday,True,22.2,True,False,Chocolate,57,6,25
2024-09-07,Saturday,True,22.2,True,False,Brownie,49,7,70
